chrom,start,end,label
chr6,136594409,136595113,NO
chr6,134299552,134300257,NO
chr6,142408675,142409380,NO
chr6,33276592,33277299,NO
chr6,63078680,63079388,NO
chr6,80313444,80314152,NO
chr6,146406784,146407492,NO
chr6,38865032,38865741,NO
chr6,40299968,40300677,NO
chr6,64678634,64679343,NO
chr6,92709509,92710218,NO
chr6,97913101,97913811,NO
chr6,135513553,135514263,NO
chr6,20570372,20571083,NO
chr6,61030474,61031186,NO
chr6,4929900,4930613,NO
chr6,94640903,94641616,NO
chr6,112553752,112554465,NO
chr6,81610751,81611465,NO
chr6,23305941,23306656,NO
chr6,31657177,31657892,NO
chr6,65220602,65221317,NO
chr6,119148802,119149517,NO
chr6,127642123,127642838,NO
chr6,51494064,51494780,NO
chr6,80539522,80540239,NO
chr6,145042646,145043363,NO
chr6,83647723,83648444,NO
chr6,41047545,41048267,NO
chr6,82994220,82994942,NO
chr6,120014562,120015284,NO
chr6,4976651,4977377,NO
chr6,87745594,87746320,NO
chr6,89458556,89459283,NO
chr6,66407998,66408726,NO
chr6,100369906,100370634,NO
chr6,116589662,116590390,NO
chr6,143119001,143119729,NO
chr6,85583049,85583780,NO
chr6,67737149,67737881,NO
chr6,71702523,71703255,NO
chr6,120241456,120242188,NO
chr6,93823431,93824165,NO
chr6,24982898,24983633,NO
chr6,84372553,84373288,NO
chr6,136438297,136439032,NO
chr6,28810009,28810746,NO
chr6,134910950,134911688,NO
chr6,146674009,146674748,NO
chr6,5069086,5069827,NO
chr6,30109355,30110097,NO
chr6,93300056,93300798,NO
chr6,54658461,54659204,NO
chr6,137617672,137618416,NO
chr6,122558358,122559103,NO
chr6,133970397,133971142,NO
chr6,72848028,72848774,NO
chr6,125454497,125455243,NO
chr6,52421815,52422562,NO
chr6,84969012,84969760,NO
chr6,142969103,142969851,NO
chr6,48443185,48443934,NO
chr6,143016966,143017716,NO
chr6,55109099,55109850,NO
chr6,54802600,54803352,NO
chr6,99977498,99978251,NO
chr6,38680335,38681089,NO
chr6,56636302,56637056,NO
chr6,146422417,146423171,NO
chr6,21275139,21275894,NO
chr6,52055816,52056571,NO
chr6,112153059,112153814,NO
chr6,120180235,120180990,NO
chr6,120270126,120270881,NO
chr6,47558154,47558914,NO
chr6,41515077,41515838,NO
chr6,99259863,99260624,NO
chr6,67187789,67188552,NO
chr6,94705241,94706004,NO
chr6,97616669,97617433,NO
chr6,5706681,5707447,NO
chr6,37639563,37640329,NO
chr6,53857821,53858587,NO
chr6,113639994,113640760,NO
chr6,142945127,142945894,NO
chr6,72790997,72791766,NO
chr6,111575303,111576073,NO
chr6,94442509,94443280,NO
chr6,108635476,108636249,NO
chr6,21935907,21936681,NO
chr6,142816056,142816830,NO
chr6,118719515,118720290,NO
chr6,128358617,128359392,NO
chr6,6091695,6092471,NO
chr6,40038985,40039761,NO
chr6,100220534,100221310,NO
chr6,119274532,119275309,NO
chr6,106596751,106597530,NO
chr6,83646119,83646899,NO
chr6,87495417,87496197,NO
chr6,89075673,89076453,NO
chr6,32786617,32787398,NO
chr6,37384202,37384983,NO
chr6,8611370,8612153,NO
chr6,52967512,52968295,NO
chr6,124781521,124782304,NO
chr6,12784830,12785615,NO
chr6,103760276,103761064,NO
chr6,148867171,148867959,NO
chr6,115285278,115286067,NO
chr6,6090148,6090938,NO
chr6,73318370,73319160,NO
chr6,141443838,141444628,NO
chr6,120626607,120627398,NO
chr6,136617182,136617973,NO
chr6,28966940,28967732,NO
chr6,129299591,129300384,NO
chr6,4689540,4690335,NO
chr6,8068835,8069630,NO
chr6,137490916,137491711,NO
chr6,148894789,148895585,NO
chr6,4634705,4635502,NO
chr6,93081067,93081864,NO
chr6,23873543,23874341,NO
chr6,72627323,72628121,NO
chr6,41097286,41098085,NO
chr6,60597090,60597889,NO
chr6,8978392,8979192,NO
chr6,129313819,129314619,NO
chr6,85024817,85025619,NO
chr6,83371495,83372298,NO
chr6,148242908,148243711,NO
chr6,145124853,145125657,NO
chr6,49048794,49049600,NO
chr6,32656286,32657093,NO
chr6,40283359,40284166,NO
chr6,50066065,50066873,NO
chr6,32787454,32788263,NO
chr6,121144017,121144826,NO
chr6,37775541,37776351,NO
chr6,33719699,33720512,NO
chr6,54799321,54800135,NO
chr6,125451810,125452624,NO
chr6,97346377,97347193,NO
chr6,128204381,128205198,NO
chr6,37607916,37608734,NO
chr6,122574257,122575075,NO
chr6,98532592,98533412,NO
chr6,99214519,99215339,NO
chr6,71575730,71576551,NO
chr6,108617369,108618190,NO
chr6,88432824,88433647,NO
chr6,108283883,108284707,NO
chr6,117130147,117130972,NO
chr6,93539736,93540562,NO
chr6,116006769,116007595,NO
chr6,31177188,31178015,NO
chr6,4627241,4628071,NO
chr6,71045818,71046650,NO
chr6,92761205,92762037,NO
chr6,39350125,39350958,NO
chr6,148905424,148906259,NO
chr6,99190505,99191341,NO
chr6,32747257,32748095,NO
chr6,38304988,38305827,NO
chr6,117148669,117149508,NO
chr6,100448636,100449477,NO
chr6,7702678,7703521,NO
chr6,115677437,115678284,NO
chr6,126260802,126261649,NO
chr6,48969038,48969886,NO
chr6,127685254,127686102,NO
chr6,85798994,85799846,NO
chr6,51956055,51956908,NO
chr6,128211279,128212133,NO
chr6,39081223,39082083,NO
chr6,82563034,82563896,NO
chr6,128246190,128247053,NO
chr6,32737139,32738003,NO
chr6,54804606,54805470,NO
chr6,94457768,94458632,NO
chr6,29582521,29583386,NO
chr6,34293972,34294841,NO
chr6,128415751,128416620,NO
chr6,34891282,34892154,NO
chr6,38242963,38243836,NO
chr6,144402520,144403393,NO
chr6,100235278,100236157,NO
chr6,125146126,125147005,NO
chr6,140141337,140142216,NO
chr6,135016609,135017490,NO
chr6,83671176,83672058,NO
chr6,149077516,149078399,NO
chr6,108020709,108021593,NO
chr6,128092062,128092947,NO
chr6,136447816,136448701,NO
chr6,50073931,50074818,NO
chr6,86900607,86901494,NO
chr6,31897899,31898788,NO
chr6,65746069,65746962,NO
chr6,149079316,149080209,NO
chr6,39940786,39941681,NO
chr6,93428308,93429205,NO
chr6,37717391,37718289,NO
chr6,29581542,29582441,NO
chr6,7644080,7644981,NO
chr6,100153162,100154064,NO
chr6,54914440,54915345,NO
chr6,38307576,38308484,NO
chr6,65546752,65547660,NO
chr6,66980137,66981045,NO
chr6,144199311,144200225,NO
chr6,98433043,98433961,NO
chr6,4968989,4969908,NO
chr6,140551462,140552381,NO
chr6,29978147,29979067,NO
chr6,97901358,97902280,NO
chr6,127650832,127651760,NO
chr6,38033012,38033948,NO
chr6,149260435,149261383,NO
chr6,128410566,128411515,NO
chr6,127719572,127720522,NO
chr6,134991760,134992712,NO
chr6,31510017,31510974,NO
chr6,23360228,23361188,NO
chr6,12765024,12765985,NO
chr6,6019728,6020691,NO
chr6,126764924,126765889,NO
chr6,120256828,120257795,NO
chr6,145122859,145123827,NO
chr6,94901822,94902791,NO
chr6,148904053,148905023,NO
chr6,85236141,85237114,NO
chr6,100371713,100372686,NO
chr6,144309629,144310602,NO
chr6,125541652,125542626,NO
chr6,134366239,134367214,NO
chr6,13697795,13698780,NO
chr6,30222067,30223055,NO
chr6,60359971,60360959,NO
chr6,122316022,122317010,NO
chr6,37807197,37808186,NO
chr6,146409287,146410277,NO
chr6,133912948,133913940,NO
chr6,87863162,87864161,NO
chr6,72744613,72745613,NO
chr6,92791368,92792376,NO
chr6,113317764,113318774,NO
chr6,77000203,77001216,NO
chr6,134754562,134755587,NO
chr6,133936853,133937880,NO
chr6,34137211,34138245,NO
chr6,97906390,97907424,NO
chr6,92197077,92198121,NO
chr6,70913762,70914808,NO
chr6,93901181,93902228,NO
chr6,67118221,67119275,NO
chr6,128395390,128396444,NO
chr6,92793252,92794325,NO
chr6,115600552,115601636,NO
chr6,119368636,119369724,NO
chr6,148940456,148941548,NO
chr6,52028395,52029488,NO
chr6,100285247,100286343,NO
chr6,7772595,7773700,NO
chr6,50372827,50373932,NO
chr6,128231834,128232953,NO
chr6,82653350,82654484,NO
chr6,112988039,112989175,NO
chr6,96995841,96996979,NO
chr6,100327689,100328844,NO
chr6,83994435,83995599,NO
chr6,61380872,61382038,NO
chr6,142910352,142911545,NO
chr6,82124392,82125593,NO
chr6,134989848,134991073,NO
chr6,72736980,72738243,NO
chr6,51962580,51963851,NO
chr6,140284728,140286020,NO
chr6,55741512,55742827,NO
chr6,92445033,92446390,NO
chr6,94699685,94701184,NO
chr6,97051422,97052960,NO
chr6,54046007,54047623,NO
chr6,112899075,112900921,NO
chr7,4106443,4106496,NO
chr7,138852548,138852757,NO
chr7,137506255,137506559,NO
chr7,136172784,136173097,NO
chr7,148146091,148146422,NO
chr7,77749671,77750004,NO
chr7,27261729,27262064,NO
chr7,81584639,81584974,NO
chr7,19332765,19333108,NO
chr7,111392319,111392670,NO
chr7,46750093,46750449,NO
chr7,19340420,19340777,NO
chr7,148958048,148958414,NO
chr7,97410448,97410819,NO
chr7,47432791,47433163,NO
chr7,94244964,94245352,NO
chr7,64559909,64560305,NO
chr7,97146004,97146402,NO
chr7,103901176,103901578,NO
chr7,136556256,136556658,NO
chr7,80804514,80804917,NO
chr7,145518426,145518829,NO
chr7,131227317,131227727,NO
chr7,146742874,146743286,NO
chr7,28043302,28043716,NO
chr7,129931280,129931695,NO
chr7,132333624,132334040,NO
chr7,93492776,93493197,NO
chr7,95553732,95554154,NO
chr7,127762410,127762832,NO
chr7,117025039,117025463,NO
chr7,103254716,103255142,NO
chr7,54399630,54400058,NO
chr7,56498906,56499338,NO
chr7,127868351,127868784,NO
chr7,150177365,150177798,NO
chr7,35528534,35528974,NO
chr7,4212231,4212672,NO
chr7,142071834,142072277,NO
chr7,103449273,103449717,NO
chr7,121622284,121622728,NO
chr7,98458834,98459280,NO
chr7,125893041,125893488,NO
chr7,30757305,30757756,NO
chr7,97702963,97703415,NO
chr7,117889942,117890395,NO
chr7,115805965,115806420,NO
chr7,73856764,73857220,NO
chr7,138909950,138910406,NO
chr7,86063437,86063898,NO
chr7,90186664,90187125,NO
chr7,133823298,133823760,NO
chr7,104902643,104903106,NO
chr7,135223498,135223961,NO
chr7,148161992,148162455,NO
chr7,123484503,123484968,NO
chr7,105120963,105121432,NO
chr7,101322443,101322914,NO
chr7,125594066,125594537,NO
chr7,133291089,133291563,NO
chr7,141464088,141464564,NO
chr7,73303567,73304044,NO
chr7,124737206,124737683,NO
chr7,121336071,121336549,NO
chr7,142256935,142257413,NO
chr7,51954357,51954836,NO
chr7,112551030,112551509,NO
chr7,120720512,120720993,NO
chr7,137395511,137395993,NO
chr7,18488550,18489035,NO
chr7,105518415,105518901,NO
chr7,143575950,143576436,NO
chr7,144445235,144445722,NO
chr7,108185311,108185800,NO
chr7,116526768,116527259,NO
chr7,87659191,87659683,NO
chr7,20093826,20094324,NO
chr7,149417280,149417778,NO
chr7,129712193,129712693,NO
chr7,47218939,47219441,NO
chr7,69597213,69597716,NO
chr7,137131039,137131542,NO
chr7,75198267,75198774,NO
chr7,81812079,81812587,NO
chr7,122645026,122645534,NO
chr7,139676927,139677435,NO
chr7,113788735,113789244,NO
chr7,138089263,138089772,NO
chr7,129373509,129374019,NO
chr7,128972294,128972808,NO
chr7,75709268,75709783,NO
chr7,116524529,116525044,NO
chr7,141438187,141438703,NO
chr7,88356410,88356927,NO
chr7,123311056,123311574,NO
chr7,107377250,107377769,NO
chr7,129649916,129650436,NO
chr7,78257403,78257925,NO
chr7,60166672,60167196,NO
chr7,73010680,73011204,NO
chr7,150307958,150308483,NO
chr7,25998956,25999482,NO
chr7,59987455,59987981,NO
chr7,73235566,73236096,NO
chr7,124423356,124423886,NO
chr7,90355535,90356067,NO
chr7,25732319,25732853,NO
chr7,108825362,108825896,NO
chr7,130992167,130992701,NO
chr7,146523761,146524297,NO
chr7,106413066,106413603,NO
chr7,104712035,104712573,NO
chr7,120411801,120412339,NO
chr7,56090394,56090933,NO
chr7,75420480,75421020,NO
chr7,71197388,71197929,NO
chr7,76810021,76810562,NO
chr7,104951549,104952090,NO
chr7,125931127,125931669,NO
chr7,104580173,104580716,NO
chr7,106116893,106117436,NO
chr7,131847731,131848274,NO
chr7,140768572,140769115,NO
chr7,116334648,116335192,NO
chr7,89368892,89369437,NO
chr7,117240695,117241242,NO
chr7,90549411,90549959,NO
chr7,97032166,97032714,NO
chr7,152313622,152314170,NO
chr7,150586538,150587089,NO
chr7,79458577,79459131,NO
chr7,60024253,60024808,NO
chr7,149841653,149842210,NO
chr7,111447904,111448462,NO
chr7,47793258,47793817,NO
chr7,96490332,96490891,NO
chr7,129372783,129373342,NO
chr7,150847833,150848393,NO
chr7,104489733,104490295,NO
chr7,142671165,142671727,NO
chr7,131159916,131160480,NO
chr7,104663450,104664015,NO
chr7,116753374,116753940,NO
chr7,4105739,4106306,NO
chr7,31372373,31372940,NO
chr7,80286018,80286585,NO
chr7,71330000,71330572,NO
chr7,87924028,87924600,NO
chr7,63773954,63774527,NO
chr7,102836689,102837262,NO
chr7,130083766,130084339,NO
chr7,152359037,152359612,NO
chr7,143622242,143622818,NO
chr7,127040059,127040636,NO
chr7,147272899,147273478,NO
chr7,99804782,99805363,NO
chr7,50422365,50422947,NO
chr7,125796227,125796810,NO
chr7,128747689,128748272,NO
chr7,79760097,79760681,NO
chr7,128771507,128772091,NO
chr7,29420248,29420834,NO
chr7,107529675,107530261,NO
chr7,144588884,144589470,NO
chr7,127041062,127041649,NO
chr7,146325721,146326309,NO
chr7,77736476,77737065,NO
chr7,121782144,121782733,NO
chr7,149590776,149591366,NO
chr7,151288401,151288992,NO
chr7,20401472,20402067,NO
chr7,150199244,150199839,NO
chr7,107436366,107436962,NO
chr7,119950789,119951385,NO
chr7,139777360,139777956,NO
chr7,52878661,52879259,NO
chr7,65480018,65480616,NO
chr7,126180923,126181522,NO
chr7,59765916,59766518,NO
chr7,129774607,129775210,NO
chr7,24872692,24873296,NO
chr7,25972994,25973598,NO
chr7,71883796,71884400,NO
chr7,70370300,70370905,NO
chr7,29364364,29364974,NO
chr7,103438803,103439413,NO
chr7,130354891,130355503,NO
chr7,93759551,93760164,NO
chr7,102566109,102566722,NO
chr7,140394031,140394644,NO
chr7,38410850,38411465,NO
chr7,114351139,114351754,NO
chr7,141889076,141889692,NO
chr7,123977856,123978473,NO
chr7,152220158,152220775,NO
chr7,54053865,54054483,NO
chr7,61765483,61766101,NO
chr7,121883989,121884609,NO
chr7,4106565,4107186,NO
chr7,60391719,60392340,NO
chr7,128004351,128004972,NO
chr7,25594022,25594644,NO
chr7,126688967,126689589,NO
chr7,95578089,95578712,NO
chr7,52704458,52705082,NO
chr7,90525187,90525811,NO
chr7,131864286,131864910,NO
chr7,31050889,31051516,NO
chr7,36315420,36316048,NO
chr7,90385965,90386593,NO
chr7,37475555,37476184,NO
chr7,86423381,86424010,NO
chr7,133369469,133370098,NO
chr7,145544498,145545127,NO
chr7,121277482,121278112,NO
chr7,95407671,95408304,NO
chr7,89933735,89934374,NO
chr7,35437649,35438290,NO
chr7,87186174,87186816,NO
chr7,126135910,126136552,NO
chr7,144037550,144038194,NO
chr7,120406034,120406683,NO
chr7,127041835,127042484,NO
chr7,31542026,31542677,NO
chr7,51542882,51543533,NO
chr7,88327846,88328497,NO
chr7,75418913,75419565,NO
chr7,120204558,120205210,NO
chr7,38251687,38252340,NO
chr7,123683889,123684542,NO
chr7,38262289,38262946,NO
chr7,134368653,134369311,NO
chr7,51859599,51860260,NO
chr7,134659607,134660269,NO
chr7,140221039,140221701,NO
chr7,103967931,103968594,NO
chr7,104874880,104875543,NO
chr7,109564205,109564868,NO
chr7,28407204,28407868,NO
chr7,71295215,71295879,NO
chr7,119560182,119560846,NO
chr7,141870855,141871519,NO
chr7,85999760,86000425,NO
chr7,70585007,70585674,NO
chr7,86680041,86680708,NO
chr7,121227181,121227851,NO
chr7,37429133,37429805,NO
chr7,129621417,129622089,NO
chr7,147243776,147244448,NO
chr7,79999352,80000026,NO
chr7,149767035,149767709,NO
chr7,120191822,120192497,NO
chr7,121147667,121148342,NO
chr7,28520410,28521086,NO
chr7,86284126,86284802,NO
chr7,120794055,120794731,NO
chr7,38610713,38611394,NO
chr7,38338600,38339282,NO
chr7,103871122,103871805,NO
chr7,80436048,80436732,NO
chr7,80531416,80532100,NO
chr7,30872494,30873179,NO
chr7,128424009,128424694,NO
chr7,83572065,83572751,NO
chr7,87954066,87954752,NO
chr7,87253990,87254677,NO
chr7,37386917,37387605,NO
chr7,148210613,148211303,NO
chr7,127838985,127839676,NO
chr7,139595416,139596107,NO
chr7,56703787,56704480,NO
chr7,96922193,96922886,NO
chr7,107650386,107651080,NO
chr7,90185307,90186002,NO
chr7,3530678,3531374,NO
chr7,29754418,29755114,NO
chr7,115339695,115340393,NO
chr7,117016617,117017316,NO
chr7,26048760,26049461,NO
chr7,69375299,69376002,NO
chr7,124230630,124231333,NO
chr7,129387617,129388320,NO
chr7,73636216,73636920,NO
chr7,72302006,72302711,NO
chr7,146048172,146048877,NO
chr7,27983767,27984476,NO
chr7,3537666,3538376,NO
chr7,152013924,152014636,NO
chr7,20513560,20514273,NO
chr7,59212979,59213692,NO
chr7,64895914,64896627,NO
chr7,130479528,130480245,NO
chr7,140629295,140630013,NO
chr7,31392634,31393353,NO
chr7,123449997,123450716,NO
chr7,50601317,50602038,NO
chr7,88208035,88208759,NO
chr7,80449647,80450372,NO
chr7,85943385,85944111,NO
chr7,101505390,101506116,NO
chr7,104867299,104868025,NO
chr7,74866828,74867555,NO
chr7,96921393,96922122,NO
chr7,16589588,16590318,NO
chr7,80683740,80684471,NO
chr7,86443297,86444029,NO
chr7,119966820,119967552,NO
chr7,4487732,4488465,NO
chr7,73018191,73018924,NO
chr7,103209820,103210553,NO
chr7,56173262,56173996,NO
chr7,144063561,144064296,NO
chr7,51740508,51741245,NO
chr7,80367330,80368069,NO
chr7,71860967,71861707,NO
chr7,80903161,80903902,NO
chr7,31629579,31630321,NO
chr7,143858209,143858952,NO
chr7,106707400,106708144,NO
chr7,134912208,134912952,NO
chr7,6196005,6196750,NO
chr7,48767804,48768549,NO
chr7,86799396,86800142,NO
chr7,101736212,101736958,NO
chr7,134367327,134368073,NO
chr7,147101338,147102084,NO
chr7,51963578,51964325,NO
chr7,57029746,57030493,NO
chr7,82922729,82923478,NO
chr7,143225076,143225825,NO
chr7,50802729,50803479,NO
chr7,75134199,75134949,NO
chr7,86723190,86723940,NO
chr7,147416592,147417343,NO
chr7,137359244,137359996,NO
chr7,29363488,29364243,NO
chr7,142330808,142331563,NO
chr7,65923829,65924585,NO
chr7,73593251,73594008,NO
chr7,104795978,104796735,NO
chr7,20157934,20158695,NO
chr7,137743793,137744554,NO
chr7,27965321,27966083,NO
chr7,152074394,152075156,NO
chr7,7085385,7086148,NO
chr7,148026799,148027562,NO
chr7,20160913,20161677,NO
chr7,119994627,119995391,NO
chr7,36252831,36253596,NO
chr7,125723349,125724114,NO
chr7,120285566,120286333,NO
chr7,87967690,87968458,NO
chr7,27450816,27451586,NO
chr7,109248288,109249058,NO
chr7,67152609,67153383,NO
chr7,136566268,136567044,NO
chr7,103317239,103318017,NO
chr7,150553950,150554730,NO
chr7,141953433,141954214,NO
chr7,129422874,129423656,NO
chr7,4076531,4077316,NO
chr7,117309527,117310316,NO
chr7,3347842,3348634,NO
chr7,31937273,31938066,NO
chr7,37977362,37978159,NO
chr7,56782684,56783481,NO
chr7,56964598,56965395,NO
chr7,126738687,126739487,NO
chr7,25301869,25302672,NO
chr7,65480816,65481619,NO
chr7,139206746,139207549,NO
chr7,36107701,36108506,NO
chr7,36232472,36233277,NO
chr7,141891883,141892689,NO
chr7,133520840,133521647,NO
chr7,20045717,20046525,NO
chr7,29477392,29478200,NO
chr7,133363868,133364677,NO
chr7,146911391,146912200,NO
chr7,30274517,30275329,NO
chr7,30728982,30729799,NO
chr7,36402347,36403165,NO
chr7,102628397,102629216,NO
chr7,79136462,79137284,NO
chr7,120453596,120454420,NO
chr7,148211850,148212675,NO
chr7,152007622,152008447,NO
chr7,30078547,30079377,NO
chr7,48837280,48838110,NO
chr7,51531772,51532602,NO
chr7,139807718,139808551,NO
chr7,30816167,30817004,NO
chr7,148334347,148335184,NO
chr7,28518631,28519473,NO
chr7,67150733,67151576,NO
chr7,89883262,89884105,NO
chr7,152324819,152325662,NO
chr7,114823492,114824337,NO
chr7,36136006,36136852,NO
chr7,97123764,97124610,NO
chr7,28093701,28094553,NO
chr7,82946293,82947149,NO
chr7,54019643,54020500,NO
chr7,123011489,123012347,NO
chr7,133535744,133536602,NO
chr7,136564428,136565289,NO
chr7,127301538,127302401,NO
chr7,88107455,88108319,NO
chr7,104952797,104953661,NO
chr7,105918413,105919279,NO
chr7,138004134,138005002,NO
chr7,84956638,84957509,NO
chr7,142986132,142987003,NO
chr7,88625428,88626301,NO
chr7,89990796,89991670,NO
chr7,84883557,84884432,NO
chr7,141138662,141139538,NO
chr7,104577904,104578784,NO
chr7,88059263,88060145,NO
chr7,130488372,130489257,NO
chr7,87988545,87989431,NO
chr7,97173175,97174061,NO
chr7,103353190,103354078,NO
chr7,123009293,123010183,NO
chr7,133361559,133362449,NO
chr7,150623524,150624415,NO
chr7,36119904,36120798,NO
chr7,114482751,114483645,NO
chr7,20400342,20401237,NO
chr7,137978541,137979450,NO
chr7,114761325,114762237,NO
chr7,28624916,28625830,NO
chr7,141213610,141214524,NO
chr7,69630823,69631740,NO
chr7,37463045,37463964,NO
chr7,148124539,148125460,NO
chr7,103820599,103821521,NO
chr7,97687848,97688771,NO
chr7,38091753,38092682,NO
chr7,119678674,119679603,NO
chr7,88286240,88287171,NO
chr7,52484606,52485538,NO
chr7,86805908,86806853,NO
chr7,133360202,133361147,NO
chr7,114492322,114493269,NO
chr7,109349016,109349968,NO
chr7,50862978,50863932,NO
chr7,137407742,137408698,NO
chr7,76054418,76055375,NO
chr7,118887827,118888784,NO
chr7,80679726,80680684,NO
chr7,80747439,80748398,NO
chr7,114380046,114381006,NO
chr7,30767508,30768472,NO
chr7,138847593,138848570,NO
chr7,103300932,103301911,NO
chr7,51630296,51631278,NO
chr7,107848144,107849130,NO
chr7,79470606,79471594,NO
chr7,119985104,119986092,NO
chr7,25664201,25665192,NO
chr7,145344887,145345879,NO
chr7,141962706,141963716,NO
chr7,28431994,28433008,NO
chr7,71974808,71975831,NO
chr7,34949720,34950749,NO
chr7,6712435,6713468,NO
chr7,26217851,26218885,NO
chr7,29340953,29341991,NO
chr7,140951345,140952385,NO
chr7,77933571,77934620,NO
chr7,146041339,146042415,NO
chr7,50599085,50600164,NO
chr7,16950095,16951181,NO
chr7,152321415,152322504,NO
chr7,35583536,35584637,NO
chr7,56933462,56934574,NO
chr7,59372416,59373533,NO
chr7,72598723,72599847,NO
chr7,79306628,79307761,NO
chr7,6610782,6611917,NO
chr7,140000477,140001636,NO
chr7,148148150,148149350,NO
chr7,26454027,26455292,NO
chr7,104905646,104906930,NO
chr7,151291901,151293216,NO
chr7,6209623,6211033,NO
chr7,25289770,25291195,NO
chr7,20326833,20328288,NO
chr7,4703001,4704500,NO
chr7,105337060,105338670,NO
chr7,80544000,80545623,NO
chr7,148144326,148146051,NO
chr7,87889959,87891844,NO
chr8,107755960,107756002,NO
chr8,12579751,12579976,NO
chr8,52267038,52267306,NO
chr8,114389300,114389587,NO
chr8,98476220,98476510,NO
chr8,46193813,46194110,NO
chr8,115219693,115219991,NO
chr8,42174051,42174354,NO
chr8,84411961,84412277,NO
chr8,24088563,24088883,NO
chr8,24678445,24678774,NO
chr8,78293143,78293492,NO
chr8,48775923,48776292,NO
chr8,38528726,38529099,NO
chr8,126211737,126212112,NO
chr8,70496264,70496652,NO
chr8,120539991,120540381,NO
chr8,124874265,124874658,NO
chr8,48081279,48081673,NO
chr8,82628253,82628655,NO
chr8,34309661,34310072,NO
chr8,96151937,96152353,NO
chr8,114064905,114065322,NO
chr8,67136207,67136625,NO
chr8,106617198,106617616,NO
chr8,99719799,99720227,NO
chr8,94452684,94453114,NO
chr8,117212589,117213026,NO
chr8,35643221,35643659,NO
chr8,30666898,30667337,NO
chr8,126538311,126538752,NO
chr8,79443346,79443791,NO
chr8,71389114,71389562,NO
chr8,62824648,62825097,NO
chr8,87063330,87063779,NO
chr8,94232531,94232980,NO
chr8,18480013,18480464,NO
chr8,120586569,120587021,NO
chr8,75084937,75085391,NO
chr8,22886447,22886902,NO
chr8,8871955,8872412,NO
chr8,25555859,25556317,NO
chr8,26623789,26624247,NO
chr8,51159461,51159920,NO
chr8,91443897,91444362,NO
chr8,36352438,36352904,NO
chr8,113048807,113049275,NO
chr8,117406425,117406895,NO
chr8,82328420,82328892,NO
chr8,35523173,35523651,NO
chr8,128044164,128044643,NO
chr8,129921365,129921844,NO
chr8,92747994,92748475,NO
chr8,37205655,37206137,NO
chr8,75045565,75046047,NO
chr8,36255670,36256153,NO
chr8,106397691,106398174,NO
chr8,101804318,101804804,NO
chr8,116639828,116640314,NO
chr8,127747971,127748457,NO
chr8,67475993,67476480,NO
chr8,75514279,75514771,NO
chr8,91779101,91779593,NO
chr8,119683409,119683904,NO
chr8,121320347,121320842,NO
chr8,16993560,16994057,NO
chr8,70794823,70795320,NO
chr8,15077202,15077703,NO
chr8,37543298,37543799,NO
chr8,26572970,26573475,NO
chr8,111059213,111059718,NO
chr8,98220746,98221252,NO
chr8,122776294,122776801,NO
chr8,71688970,71689478,NO
chr8,95965859,95966367,NO
chr8,24864285,24864794,NO
chr8,15788298,15788810,NO
chr8,94520587,94521100,NO
chr8,23616543,23617057,NO
chr8,111253012,111253528,NO
chr8,117311568,117312086,NO
chr8,121041141,121041664,NO
chr8,77332451,77332975,NO
chr8,102201262,102201786,NO
chr8,111576111,111576635,NO
chr8,67571644,67572171,NO
chr8,86718129,86718656,NO
chr8,116122264,116122796,NO
chr8,12928814,12929349,NO
chr8,12050882,12051418,NO
chr8,90991676,90992213,NO
chr8,41277474,41278012,NO
chr8,130036458,130036997,NO
chr8,12759924,12760464,NO
chr8,83276299,83276839,NO
chr8,48064880,48065421,NO
chr8,70425087,70425629,NO
chr8,3546368,3546911,NO
chr8,4369936,4370480,NO
chr8,93336185,93336730,NO
chr8,80947797,80948343,NO
chr8,79855234,79855781,NO
chr8,91569015,91569562,NO
chr8,86831130,86831678,NO
chr8,122669941,122670489,NO
chr8,33545090,33545639,NO
chr8,4481574,4482126,NO
chr8,59968722,59969274,NO
chr8,6973817,6974370,NO
chr8,40414550,40415103,NO
chr8,111253691,111254244,NO
chr8,90310466,90311020,NO
chr8,58883291,58883846,NO
chr8,119096857,119097415,NO
chr8,129279911,129280470,NO
chr8,14922843,14923403,NO
chr8,4354476,4355037,NO
chr8,96116081,96116644,NO
chr8,85678936,85679500,NO
chr8,107755295,107755860,NO
chr8,10171330,10171897,NO
chr8,36883114,36883683,NO
chr8,60244602,60245171,NO
chr8,88121659,88122229,NO
chr8,46047872,46048443,NO
chr8,80621765,80622337,NO
chr8,36331986,36332560,NO
chr8,74050123,74050697,NO
chr8,114616560,114617136,NO
chr8,11528483,11529060,NO
chr8,26863847,26864429,NO
chr8,34467600,34468183,NO
chr8,66887317,66887900,NO
chr8,127007498,127008081,NO
chr8,131062146,131062729,NO
chr8,55908175,55908759,NO
chr8,72370928,72371516,NO
chr8,95295636,95296227,NO
chr8,27502666,27503258,NO
chr8,130408365,130408958,NO
chr8,18395580,18396175,NO
chr8,86702439,86703034,NO
chr8,99661700,99662295,NO
chr8,41720049,41720645,NO
chr8,46318487,46319083,NO
chr8,70275666,70276263,NO
chr8,65648683,65649281,NO
chr8,81436297,81436896,NO
chr8,7892500,7893100,NO
chr8,49006008,49006609,NO
chr8,26881568,26882175,NO
chr8,78279304,78279911,NO
chr8,7286444,7287054,NO
